question,correct_answer,predicted_answer,predicted_final_answer,confidence_score,is_correct
" A chef needs to cook 13 potatoes. He has already cooked 5. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",48.0,"First, the chef has cooked 5 out of the 13 potatoes. To find the number of remaining potatoes, subtract 5 from 13: 13 - 5 = 8.

Then, each potato takes 6 minutes to cook, and there are 8 remaining potatoes. To find the total time to cook the remaining potatoes, multiply 8 by 6: 8 * 6 = 48 minutes.

The answer is 48.",48,0.9997977177302043,True
" Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? ",11.0,"Since Paige had 43 math problems and 12 science problems, the total number of problems is 43 + 12 = 55. If she finished 44 problems at school, then the number of problems she had to do for homework is 55 - 44 = 11. The answer is 11.",11,0.9999039053916932,True
" April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,"To find out how much Vanessa spent, we need to find the total cost of the roses and the daisies. The cost of 3 roses is 3 x 8 = 24 dollars. The cost of 3 daisies is 3 x 8 = 24 dollars. So, the total cost is 24 + 24 = 48 dollars. The answer is 48.",48,0.9999451835950216,True
" Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"Since Olivia uploaded a total of 5 + 35 = 40 pictures, she sorted 40 pictures into albums. If she made 8 albums with the same amount of pictures in each album, then each album would contain 40 / 8 = 5 pictures.

So the answer is 5.",5,0.9999166594611274,True
" Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"Let's break this down step by step:

There are 23 chocolate chip cookies and 25 oatmeal cookies. 

First, we need to find the total number of cookies:
Total cookies = 23 + 25 = 48

Since each bag has 6 cookies, we need to divide the total number of cookies by 6 to find out how many baggies Robin can make:
Number of baggies = Total cookies / 6
= 48 / 6
= 8

The answer is 8.",8,0.9999509155750275,True
 Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35.0,"Cody started with 45 dollars. He got 9 more dollars, so he now has 45 + 9 = 54 dollars. Then he spent 19 dollars on a new game, so now he has 54 - 19 = 35 dollars left. The answer is 35.",35,0.9999817848205567,True
" Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"There are 2 parts to this problem. First, we need to find the total number of pictures. Wendy uploaded 22 pictures from her phone and 2 from her camera. So, the total number of pictures is 22 + 2 = 24.

Next, we need to divide the total number of pictures by 4 since they are sorted into 4 different albums. The number of pictures in each album = 24 / 4 = 6.

The answer is 6.",6,0.9995938191811243,True
" For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? ",23.0,"Katie had 8 pieces of candy and her sister had 23, so together they had 8 + 23 = 31 pieces. After eating 8 pieces the first night, they had 31 - 8 = 23 pieces left. The answer is 23.",23,0.999980354309082,True
 A pet store had 88 puppies. In one day they sold 34 of them and put the rest into cages with 6 in each cage. How many cages did they use? ,9.0,"To solve this problem, we need to find out how many puppies are left after selling 34 and then divide by 6 to find the number of cages.

There were originally 88 puppies. After selling 34, they had 88 - 34 = 54 puppies left.

Then, they put the remaining puppies into cages with 6 puppies in each cage. The number of cages used is 54 / 6 = 9.

The answer is 9.",9,0.9999650716781616,True
" Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"To solve this problem, we need to add the total number of trays Jerry needs to pick up and then divide by the number of trays he can carry in one trip. 

Jerry has to pick up 9 trays from one table and 7 trays from another. 
So the total number of trays he needs to pick up is 9 + 7 = 16 trays.

Since Jerry can carry 8 trays at a time, he will need to make 16 ÷ 8 = 2 trips, with 0 trays carried on the last trip.

So Jerry will make 2 trips.",2,0.9603797739202325,True
" Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56.0,"To calculate Faye's score, we need to find out how many points she scored on each level and then add them together.

On the first level, she scored 7 points per treasure and found 2 treasures, so she scored 7 * 2 = 14 points.

On the second level, she scored 7 points per treasure and found 6 treasures, so she scored 7 * 6 = 42 points.

To find her total score, we add the points from both levels: 14 + 42 = 56.

The answer is 56.",56,0.9999562161309379,True
" Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61.0,"To find the total number of carrots Megan would have, we need to add the carrots she had initially (after throwing out 4) and the carrots she picked the next day. 

First, she picked 19 carrots. Then she threw out 4. So, she was left with 19 - 4 = 15 carrots.

The next day, she picked 46 more carrots. So, to find the total number of carrots, we add 15 (the carrots she already had) and 46 (the new carrots she picked): 15 + 46 = 61.

The answer is 61.",61,0.9999239994929388,True
 Wendy had 82 files on her computer. She deleted 37 of them and put the rest into folders with 5 files in each one. How many folders did Wendy end up with? ,9.0,"The problem states that Wendy deleted 37 files and put the remaining files into folders with 5 files in each one. To find the number of folders, we need to first find out how many files were left.

Wendy started with 82 files and deleted 37. So, she had 82 - 37 = 45 files left.

Since each folder holds 5 files, we divide the number of remaining files by 5 to get the number of folders: 45 ÷ 5 = 9.

The answer is 9.",9,0.9998926795445956,True
" There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"To find the total number of players, we add the new players and the returning players. 12 (new players) + 44 (returning players) = 56 players in total. 

Now, to find the number of groups with 8 players in each, we divide the total number of players by 8. So, we divide 56 by 8. 

56 ÷ 8 = 7 

The answer is 7.",7,0.9981572357091036,True
" Will made 104 dollars mowing lawns over the summer. If he spent 41 dollars buying new mower blades, how many 9 dollar games could he buy with the money he had left? ",7.0,"Let's find out how much money Will has left after buying the new mower blades.

Will made 104 dollars and spent 41 dollars. To find out how much he has left, we subtract 41 from 104:

104 - 41 = 63

Now, we need to find out how many 9 dollar games he can buy with the money he has left.

We can do this by dividing the amount of money he has left by the cost of a game:

63 ÷ 9 = 7

So Will can buy 7 games with the money he has left. The answer is 7.",7,0.9998895067435044,True
" Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31.0,"First, Nancy started with 12 carrots. Then she threw out 2 carrots, so she had 12 - 2 = 10 carrots. After picking 21 more carrots the next day, she would have 10 + 21 = 31 carrots. The answer is 31.",31,0.999916410446167,True
 Roger had 16 dollars. For his birthday he got 28 more dollars but spent 25 on a new game. How much money does he have now? ,19.0,"First, Roger had 16 dollars. For his birthday, he got 28 more, so he now has 16 + 28 = 44 dollars. Then he spent 25 dollars on a new game. So he is left with 44 - 25 = 19 dollars. The answer is 19.",19,0.9999543070793152,True
" Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63.0,"Let's break down the problem step by step:

- On Saturday, Sam filled 3 bags, each with 9 cans. So, on Saturday, he collected 3 * 9 = 27 cans.
- On Sunday, he filled 4 more bags, each with 9 cans. So, on Sunday, he collected 4 * 9 = 36 cans.
- To find the total number of cans he collected, add the cans from Saturday and Sunday: 27 + 36 = 63.

So, Sam collected a total of 63 cans. The answer is 63.",63,0.999969744682312,True
" A worksheet had 4 problems on it. If a teacher had 16 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",32.0,"Let's find the total number of problems the teacher has to grade: There are 16 worksheets, and each worksheet has 4 problems, so 16 * 4 = 64 problems. 

The teacher has already graded 8 worksheets, which means she has already graded 8 * 4 = 32 problems.

To find out how many problems the teacher has left to grade, subtract the number of problems she has already graded (32) from the total number of problems (64): 64 - 32 = 32.

The answer is 32.",32,0.9984505971272787,True
 Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0,"There are 6 boxes of clothing, and in each box, there are 5 scarves and 5 mittens. So the total number of scarves is 6 * 5 = 30 and the total number of mittens is also 6 * 5 = 30. The total number of winter clothing is 30 + 30 = 60. The answer is 60.",60,0.9986604910630447,True
" A chef needs to cook 12 potatoes. He has already cooked 6. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",36.0,"There are 6 potatoes left that the chef hasn't cooked. Since each potato takes 6 minutes to cook, it will take 6 minutes to cook each of the remaining 6 potatoes. Therefore, the total cooking time will be 6 minutes * 6 potatoes = 36 minutes.

The answer is 36.",36,0.9999125152826309,True
 Luke was selling his old games. He started out with 57 but sold 39 of them. He packed the rest up putting 2 games into each box. How many boxes did he have to use? ,9.0,"Luke had 57 games. He sold 39, so he had 57 - 39 = 18 games left. If he put 2 games in each box, then the number of boxes is 18 / 2 = 9. The answer is 9.",9,0.9997784733772278,True
" April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0,A: Emily bought 2 roses and 2 daisies. The price of each flower is $3. So the cost of 2 roses is 2 x 3 = $6. The cost of 2 daisies is 2 x 3 = $6. The total cost is 6 + 6 = $12. The answer is 12.,12,0.9999569495519002,True
 A pet store had 13 puppies. In one day they sold 7 of them and put the rest into cages with 2 in each cage. How many cages did they use? ,3.0,"Since they sold 7 puppies, they have 13 - 7 = 6 puppies left. They put 2 puppies in each cage, so the number of cages used would be 6 / 2 = 3.",3,0.9999823868274689,True
" Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? ",16.0,"To find the number of bad carrots, we first need to know the total number of carrots Faye and her mom picked. Faye picked 23 and her mom picked 5, so together they picked 23 + 5 = 28 carrots. Since only 12 carrots were good, the number of bad carrots is 28 - 12 = 16.",16,0.9999741382069058,True
" Isabel picked 66 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 10 of the flowers wilted before the wedding, how many bouquets could she still make? ",7.0,"Since Isabel had 66 flowers originally but 10 of them wilted, she has 66 - 10 = 56 flowers left. If each bouquet requires 8 flowers, the number of bouquets she can make is 56 / 8 = 7.",7,0.9999220238791572,True
" At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0,"He rode the ferris wheel 5 times and the bumper cars 4 times. Each ride cost 7 tickets. So for the ferris wheel, he used 5 * 7 = 35 tickets, and for the bumper cars, he used 4 * 7 = 28 tickets. In total, he used 35 + 28 = 63 tickets. The answer is 63.",63,0.998840909737807,True
" Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,"There are two types of furniture: chairs and tables. Each chair took 6 minutes, and there are 4 chairs (4 x 6 = 24 minutes for chairs). Each table took 6 minutes, and there are 4 tables (4 x 6 = 24 minutes for tables). The total time spent putting the furniture together is 24 minutes for chairs + 24 minutes for tables = 48 minutes. The answer is 48.",48,0.9998838646071297,True
" Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",3.0,"The total number of games Ned bought is 50 + 27 = 77 games.

Since 74 of the games didn't work, the number of good games is 77 - 74 = 3.

The answer is 3.",3,0.999837726354599,True
 A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? ,18.0,"Let's break this down into two parts: the number of Siamese cats and the number of house cats. 

Initially, the pet store had 38 Siamese cats and 25 house cats. In total, they had 38 + 25 = 63 cats. They sold 45 cats, so they have 63 - 45 = 18 cats left. The answer is 18.",18,0.9998996615409851,True
 Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? ,7.0,"Carol scored 17 points in the first round and 6 points in the second round. So, she has a total of 17 + 6 = 23 points. In the last round, she lost 16 points. So, at the end of the game, she had 23 - 16 = 7 points. The answer is 7.",7,0.9999816060066223,True
" Dave bought 12 boxes of chocolate candy and gave 5 to his little brother. If each box has 3 pieces inside it, how many pieces did Dave still have? ",21.0,"The number of chocolates Dave initially had is the number of boxes multiplied by the chocolates per box. So, initially, Dave had 12 * 3 = 36 chocolates. After giving 5 to his brother, he had 36 - 5 = 31 chocolates. The answer is 31.",31,0.9998075515031815,False
" A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on. During the lunch rush he added another 12 customers. If 49 of the customers didn't leave him a tip, how many customers did leave a tip? ",2.0,"Initially, the waiter had 39 customers. After adding 12 more during the lunch rush, he had 39 + 12 = 51 customers. If 49 didn't leave a tip, the number of customers who left a tip would be the total customers minus the ones who didn't leave a tip, which is 51 - 49 = 2. The answer is 2.",2,0.9994677305221558,True
" The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9.0,"They had 5 apples left to make pies. Each pie takes 5 apples. 

To find out how many pies they can make, divide 5 by 5. This equals 1. The answer is 1.

They can make 1 pie.",1,0.9998548201152256,False
" Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61.0,"Let's break this down:

Oliver had 33 dollars initially. He spent 4 dollars, so he has 33 - 4 = 29 dollars left.

Then, he got another 32 dollars from his mom. So he has 29 + 32 = 61 dollars.

The answer is 61.",61,0.9999667763710022,True
" The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,"Let's break down the problem:

Initially, the cafeteria had 14 apples. They used 13 for lunch, so they are left with 14 - 13 = 1 apple.

Then, they bought 49 more apples. To find the total number of apples, we add the apple they already had to the 49 new apples: 1 + 49 = 50.

The answer is 50.",50,0.9996836835687811,True
" While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15.0,"To find Frank's final score, we need to calculate the total number of correct answers and multiply it by the points per question.

In the first half, Frank answered 3 questions correctly.
In the second half, Frank answered 2 questions correctly.

Total correct answers = 3 + 2 = 5

Each question was worth 3 points.
Final score = Total correct answers * Points per question
Final score = 5 * 3
Final score = 15

The answer is 15.",15,0.9999940514564514,True
 Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0,"Since there are 8 boxes and each box contains 4 scarves and 6 mittens, the total number of scarves is 8 * 4 = 32. The total number of mittens is 8 * 6 = 48. To find the total number of pieces of winter clothing, add the number of scarves and the number of mittens: 32 + 48 = 80. The answer is 80.",80,0.9999085481350238,True
 Frank and his friend were buying trick decks from the magic shop for 7 dollars each. How much did they spend if Frank bought 3 decks and his friend bought 2 decks? ,35.0,"To find the total amount Frank and his friend spent, we need to find the cost of the decks Frank bought and the cost of the decks his friend bought.

Frank bought 3 decks at $7 each: 3 x 7 = 21
His friend bought 2 decks at $7 each: 2 x 7 = 14
The total amount they spent is 21 + 14 = 35.

The answer is 35.",35,0.9996956927435738,True
" Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? ",34.0,"To find out how many shirts Sam did not wash, we need to find out how many shirts he had in total and subtract how many he washed. 

The total number of shirts to wash is 40 (short sleeve) + 23 (long sleeve) = 63 shirts.

Since he had only washed 29 of them by the time school started, the number of shirts he didn't wash is 63 - 29 = 34.

The answer is 34.",34,0.9998698383569717,True
" A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",26.0,"The waiter started with 47 customers. 41 customers left, so he was left with 47 - 41 = 6 customers. Then 20 more customers arrived, so he would have 6 + 20 = 26 customers. The answer is 26.",26,0.999853515625,True
