question,correct_answer,predicted_answer,predicted_final_answer,confidence_score,is_correct
" Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4,"To determine how many 8 dollar games Mike can buy, first, we need to find out how much money he has left after buying the mower blades. 

Mike made 42 dollars mowing lawns and spent 10 dollars buying new mower blades. So he had 42 - 10 = 32 dollars left.

Now, we need to find out how many 8 dollar games he can buy with 32 dollars. 

Divide the amount of money he has left by the cost of a game: 32 / 8 = 4.

So, Mike can buy 4 8 dollar games with the money he had left.",4,6.192401571484487,True
" A chef needs to cook 13 potatoes. He has already cooked 5. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",48,"To find out how long it will take to cook the rest of the potatoes, we first need to find out how many potatoes are left. There were originally 13 potatoes, and 5 of them are already cooked. So there are 13 - 5 = 8 potatoes left.

Each potato takes 6 minutes to cook. To find the total time, multiply the number of potatoes left by the cooking time per potato: 8 x 6 = 48 minutes.

The answer is 48 minutes.",48,6.753168458134706,True
" Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? ",11,"Let's first calculate how many total problems Paige had for homework originally. 
There were 43 math problems and 12 science problems. 
So the total number of problems is 43 + 12 = 55.

Paige finished 44 problems at school, so she has 55 - 44 = 11 problems left to do for homework. 

The answer is 11.",11,6.7765704836896665,True
" April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48,"To find out how much Vanessa spent, we need to calculate the cost of the roses and the daisies and add them together.

The cost of the roses is 3 x 8 dollars = 24 dollars.

The cost of the daisies is also 3 x 8 dollars = 24 dollars.

To find the total cost, add the cost of the roses and the cost of the daisies: 24 + 24 = 48 dollars.

The answer is 48.",48,6.025604236902663,True
" Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5,"To find the total number of pictures, you add the pictures from the phone and the camera: 5 + 35 = 40.

Since she put the pictures into 8 albums with the same amount of pictures in each album, to find out how many pictures per album, you divide the total number of pictures by the number of albums: 40 ÷ 8 = 5.

The answer is 5.",5,6.082970262461913,True
" Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8,"To determine how many baggies Robin can make, you need to find the total number of cookies first, then divide that total by 6.

There are 23 chocolate chip cookies and 25 oatmeal cookies, so the total number of cookies is 23 + 25 = 48.

To find the total number of baggies, divide the total number of cookies by 6: 48 ÷ 6 = 8. 

The answer is 8.",8,6.160943894561305,True
 Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? ,35,"Cody started with 45 dollars. After getting 9 dollars for his birthday, he had 45 + 9 = 54 dollars. After spending 19 dollars on a new game, he had 54 - 19 = 35 dollars. The answer is 35.",35,6.876138079207507,True
" Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6,"To find the number of pictures in each album, we need to first find the total number of pictures uploaded by Wendy.

Wendy uploaded 22 pictures from her phone and 2 pictures from her camera, so the total number of pictures is 22 + 2 = 24.

She sorted the pictures into 4 different albums with the same number of pictures in each album. To find the number of pictures in each album, we can divide the total number of pictures by the number of albums:

24 ÷ 4 = 6.

So, there were 6 pictures in each album.",6,6.872074612479272,True
" For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? ",23,"To solve this problem, we need to find the total amount of candy Katie and her sister had combined, then subtract the 8 pieces they ate.

Katie had 8 pieces of candy and her sister had 23 pieces. In total, they had 8 + 23 = 31 pieces of candy. 

After eating 8 pieces, they had 31 - 8 = 23 pieces of candy left. The answer is 23.",23,6.2273826110160515,True
 A pet store had 88 puppies. In one day they sold 34 of them and put the rest into cages with 6 in each cage. How many cages did they use? ,9,"To find the number of cages used, we need to find the number of puppies left after selling 34 and then divide that number by 6.

There were originally 88 puppies. After selling 34, they were left with 88 - 34 = 54 puppies.

Since each cage holds 6 puppies, we divide the remaining 54 puppies by 6: 54 ÷ 6 = 9.

The answer is 9.",9,6.856604771152703,True
" Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2,"To find out how many trips Jerry will make, we need to find the total number of trays he needs to pick up and divide it by the number of trays he can carry per trip. 

First, let's find the total number of trays: 9 + 7 = 16 trays. 

Since Jerry can only carry 8 trays per trip, we divide the total trays by 8: 16 / 8 = 2. 

So Jerry will need to make 2 trips.",2,3.794527874926585,True
" Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ",56,"To find Faye's score, we need to find the total points she got from both levels. 

For the first level, she found 2 treasures and scored 7 points for each, so that's 2 x 7 = 14 points.
For the second level, she found 6 treasures and scored 7 points for each, so that's 6 x 7 = 42 points.

To find the total score, add both levels: 14 + 42 = 56 points. The answer is 56.",56,6.882415067545257,True
" Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ",61,"To find the total number of carrots Megan has, we need to add the carrots she picked initially, subtract the carrots she threw out, and then add the carrots she picked the next day. 

Initially, she picked 19 carrots. She threw out 4, so she had 19 - 4 = 15 carrots. The next day, she picked 46 more, so now she has 15 + 46 = 61 carrots. The answer is 61.",61,6.917737132768897,True
 Wendy had 82 files on her computer. She deleted 37 of them and put the rest into folders with 5 files in each one. How many folders did Wendy end up with? ,9,"To find out how many folders Wendy ended up with, we need to know how many files she did not delete. 

Wendy started with 82 files. After deleting 37 files, she had 82 - 37 = 45 files left. 

Since she put the remaining files into folders with 5 files in each, we divide 45 by 5 to find out the number of folders. 

45 / 5 = 9. 

The answer is 9.",9,6.810119245243895,True
" There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7,"To determine the total number of players, you add the new players to the returning players: 12 + 44 = 56. To find the number of groups, divide the total number of players by the number of players per group: 56 / 8 = 7.",7,6.794024678496966,True
" Will made 104 dollars mowing lawns over the summer. If he spent 41 dollars buying new mower blades, how many 9 dollar games could he buy with the money he had left? ",7,"Before buying mower blades, Will had 104 dollars. After buying the blades, he had 104 - 41 = 63 dollars left. To find out how many 9 dollar games he could buy, divide 63 by 9. 63 / 9 = 7. The answer is 7.",7,6.0577580202420345,True
" Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ",31,"To find the total number of carrots Nancy has, we need to calculate the number of carrots she has after picking, throwing out, and picking again. 

She picked 12 carrots initially. After throwing out 2 carrots, she had 12 - 2 = 10 carrots. Then, she picked 21 more carrots, so she now has 10 + 21 = 31 carrots. 

The answer is 31.",31,6.816527919819407,True
 Roger had 16 dollars. For his birthday he got 28 more dollars but spent 25 on a new game. How much money does he have now? ,19,"To find the answer, first add the amount of money Roger had to the amount he got for his birthday: 16 + 28 = 44. Then subtract the amount he spent on the new game: 44 - 25 = 19. The answer is 19.",19,6.833526829886546,True
" Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63,"To find the total number of cans, you need to calculate the number of cans in each day:

On Saturday, he filled 3 bags with 9 cans each, so that's 3 x 9 = 27 cans.
On Sunday, he filled 4 bags with 9 cans each, so that's 4 x 9 = 36 cans.

To find the total number of cans, add the cans from both days: 27 + 36 = 63.

The answer is 63.",63,6.849768844181789,True
" A worksheet had 4 problems on it. If a teacher had 16 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",32,"To find out how many more problems the teacher has to grade, we need to find out the total number of problems that were not graded yet.

There were 16 worksheets with 4 problems on each. So the total number of problems is 16 * 4 = 64.

Since she had already graded 8 worksheets, the number of worksheets left to grade is 16 - 8 = 8. 

But we want to know the number of problems, so we multiply 8 (the number of worksheets left) by 4 (the number of problems on each worksheet). 8 * 4 = 32.

The teacher has 32 more problems to grade.",32,5.347866928170866,True
 Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60,"To find the total number of winter clothing, we need to find the number of scarves and the number of mittens. 

There are 6 boxes, each with 5 scarves, so the total number of scarves is 6 * 5 = 30.

There are 6 boxes, each with 5 mittens, so the total number of mittens is 6 * 5 = 30.

Now we have the total number of scarves and mittens as 30 each. To find the total number of winter clothing, we add the number of scarves and the number of mittens: 30 + 30 = 60.

The answer is 60.",60,6.574849002374091,True
" A chef needs to cook 12 potatoes. He has already cooked 6. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",36,"To find the time it will take to cook the rest of the potatoes, first, calculate how many potatoes are left to cook. The chef started with 12 potatoes and already cooked 6, so 12 - 6 = 6 potatoes left. 

Each potato takes 6 minutes to cook, and there are 6 potatoes left, so the total time will be 6 * 6 = 36 minutes.

Therefore, it will take the chef 36 minutes to cook the rest of the potatoes.",36,6.879071115490796,True
 Luke was selling his old games. He started out with 57 but sold 39 of them. He packed the rest up putting 2 games into each box. How many boxes did he have to use? ,9,"To find the number of boxes needed, we first need to find out how many games Luke had left after selling 39 of them. 

Luke had 57 games initially and sold 39, so he had 57 - 39 = 18 games left.

Since each box can hold 2 games, the number of boxes needed is 18 / 2 = 9 boxes.

The answer is 9.",9,6.176457317566758,True
" April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12,"To find the total amount Emily spent, we need to calculate the cost of the roses and the daisies separately and then add them together. 

The cost of 2 roses is 2 * 3 = 6 dollars.
The cost of 2 daisies is also 2 * 3 = 6 dollars.

The total amount Emily spent is 6 + 6 = 12 dollars. 

The answer is 12.",12,5.896078544541553,True
 A pet store had 13 puppies. In one day they sold 7 of them and put the rest into cages with 2 in each cage. How many cages did they use? ,3,"To find out how many cages were used, we need to first find out how many puppies are left after selling 7. Then we'll divide that number by 2 to find out how many cages are needed.

The pet store started with 13 puppies and sold 7. So they have 13 - 7 = 6 puppies left.

Since each cage will have 2 puppies, we need to divide the number of puppies left by 2 to find the number of cages needed: 6 / 2 = 3.

The answer is 3.",3,6.873968034202604,True
" Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? ",16,"To find out how many bad carrots they had, we first need to find out the total number of carrots they picked. Faye picked 23 carrots and her mom picked 5 carrots, so in total, they picked 23 + 5 = 28 carrots. 

Out of these 28 carrots, only 12 were good. So the number of bad carrots is 28 - 12 = 16. 

The answer is 16.",16,6.921283940866726,True
" Isabel picked 66 flowers for her friend’s wedding. She was making bouquets with 8 flowers in each one. If 10 of the flowers wilted before the wedding, how many bouquets could she still make? ",7,"To find the number of bouquets Isabel could still make, we need to find out how many flowers she has left. She started with 66 flowers. After 10 wilted, she had 66 - 10 = 56 flowers left. Since each bouquet has 8 flowers, we divide the remaining flowers by 8 to find the number of bouquets: 56 / 8 = 7.",7,6.803036439747832,True
" At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63,"To find the total number of tickets used, we need to calculate the number of tickets used for the ferris wheel and the bumper cars separately and then add them.

For the ferris wheel, Oliver rode it 5 times at 7 tickets per ride: 5 x 7 = 35

For the bumper cars, he rode it 4 times at 7 tickets per ride: 4 x 7 = 28

Total tickets used is the sum of tickets used for the ferris wheel and the bumper cars: 35 + 28 = 63

The answer is 63.",63,6.85666566930696,True
" Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48,"To find the total time Wendy spent putting the furniture together, you need to calculate the time spent on both the chairs and the tables.

There were 4 chairs, and she spent 6 minutes on each one, so 4 x 6 = 24 minutes on the chairs.

There were 4 tables, and she spent 6 minutes on each one, so 4 x 6 = 24 minutes on the tables.

The total time is 24 (chairs) + 24 (tables) = 48 minutes.

The answer is 48.",48,6.792658590442985,True
" Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ",3,"To find the total number of good games, first find the total number of games Ned bought. He bought 50 games from a friend and 27 at the garage sale, so that's 50 + 27 = 77 games in total. Since 74 of the games didn't work, the number of good games is 77 - 74 = 3. The answer is 3.",3,6.876876944067225,True
 A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? ,18,"To find out how many cats the pet store has left, we need to first find out the total number of cats they started with. There were 38 siamese cats and 25 house cats, so in total they had 38 + 25 = 63 cats. After selling 45 cats, they had 63 - 45 = 18 cats left. The answer is 18.",18,6.840735478800864,True
 Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? ,7,"To find Carol's total score, we need to add her points from the first two rounds and then subtract the points she lost in the last round.

Carol scored 17 points in the first round and 6 points in the second round, so her total points are 17 + 6 = 23.

In the last round, she lost 16 points. To find her final score, we subtract 16 from 23: 23 - 16 = 7.

The answer is 7.",7,6.914697445189981,True
" Dave bought 12 boxes of chocolate candy and gave 5 to his little brother. If each box has 3 pieces inside it, how many pieces did Dave still have? ",21,"To determine how many pieces of chocolate candy Dave still has, we need to first find out how many pieces he had initially. 

Dave bought 12 boxes of chocolate candy, and each box has 3 pieces of candy. So, he had 12 x 3 = 36 pieces initially. 

After giving 5 boxes to his little brother, he would have given him 5 x 3 = 15 pieces. 

So, to find out how many pieces Dave has left, we subtract the pieces given from his initial amount: 36 - 15 = 21. 

The answer is 21.",21,6.635747472290032,True
" A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on. During the lunch rush he added another 12 customers. If 49 of the customers didn't leave him a tip, how many customers did leave a tip? ",2,"To solve this problem, we need to first find the total number of customers. The waiter started with 39 customers and added 12 more. So the total number of customers is 39 + 12 = 51.

However, the question asks us for the number of customers who left a tip, not the total number of customers. It states that 49 customers didn't leave a tip, but this information is irrelevant to the question asked, which is how many customers, in total left a tip. The question asks, how many people did leave a tip.",2,6.152602013043335,True
" The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9,"Let's break this problem down:

The cafeteria started with 50 apples. They handed out 5 apples, so they were left with 50 - 5 = 45 apples.

Each pie requires 5 apples. To find out how many pies they can make, we need to divide the remaining apples by 5:

45 ÷ 5 = 9

The answer is 9.",9,6.913582257878837,True
" Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61,"Oliver started with 33 dollars. He spent 4 dollars, so he had 33 - 4 = 29 dollars left. Then he got 32 dollars from his mom, so now he has 29 + 32 = 61 dollars. The answer is 61.",61,6.788639928272898,True
" The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50,"To find the total number of apples the school cafeteria would have, we need to first find the number of apples they have after using 13 to make lunch for the students, and then add the 49 they bought.

They started with 14 apples. After using 13 for lunch, they had 14 - 13 = 1.

Then they bought 49 more apples, so now they have 1 + 49 = 50 apples.

The answer is 50.",50,6.893696109736728,True
" While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ",15,"To find Frank's final score, we need to calculate the total points he scored in both halves and add them together. 

In the first half, he answered 3 questions correct, and each question was worth 3 points. So, he scored 3 * 3 = 9 points in the first half.

In the second half, he answered 2 questions correct, and each question was worth 3 points. So, he scored 2 * 3 = 6 points in the second half.

To find his final score, we add the points he scored in both halves: 9 + 6 = 15.",15,6.931081518344771,True
 Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80,"To find the total number of pieces of winter clothing, we need to calculate the number of scarves and mittens separately and then add them together.

There are 8 boxes, and each box contains 4 scarves, so the total number of scarves is 8 * 4 = 32.
There are 8 boxes, and each box contains 6 mittens, so the total number of mittens is 8 * 6 = 48.
The total number of winter clothing pieces is the sum of the scarves and mittens, which is 32 + 48 = 80.

The answer is 80.",80,6.741512248960312,True
 Frank and his friend were buying trick decks from the magic shop for 7 dollars each. How much did they spend if Frank bought 3 decks and his friend bought 2 decks? ,35,"To find out how much Frank and his friend spent in total, we need to calculate the cost of each person's purchase. 

Frank bought 3 decks at $7 each, so he spent 3 x 7 = 21 dollars.

His friend bought 2 decks at $7 each, so he spent 2 x 7 = 14 dollars.

To find the total amount spent, we add the cost of Frank's purchase and his friend's purchase: 21 + 14 = 35.

The answer is 35.",35,6.923527610330815,True
" Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? ",34,"To find the number of shirts Sam did not wash, we need to know the total number of shirts and the number of shirts he washed. 

The total number of shirts is 40 (short sleeve) + 23 (long sleeve) = 63.

Since he washed 29 shirts, the number of shirts he did not wash is 63 - 29 = 34.

The answer is 34.",34,6.71436290774674,True
" A waiter had 47 customers to wait on. If 41 customers left and he got another 20 customers, how many customers would he have? ",26,"To find the number of customers the waiter had at the end, we need to calculate the net change.

Initially, the waiter had 47 customers. Then, 41 customers left. This leaves him with 47 - 41 = 6 customers. After that, he got another 20 customers. So now, he has 6 + 20 = 26 customers. 

The answer is 26.",26,6.824821215034413,True
